Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
ARHGAP9		1	1	16	6.3%	No
SON		1	1	16	6.3%	No
NFKBIZ		1	1	16	6.3%	No
TICAM1		1	1	16	6.3%	No
FKBP4		1	1	16	6.3%	No
FIS1		1	1	16	6.3%	No
ZNF677		2	2	16	12.5%	No
PKLR		1	1	16	6.3%	No
PKHD1		6	4	16	25.0%	No
AHSA1		1	1	16	6.3%	No
HS1BP3		2	2	16	12.5%	No
TUSC3		1	1	16	6.3%	Yes
KAT6A		2	2	16	12.5%	Yes
HIF3A		1	1	16	6.3%	No
SOX11		1	1	16	6.3%	No
SOS2		1	1	16	6.3%	No
SPAG1		1	1	16	6.3%	No
ESPL1		1	1	16	6.3%	No
PPP6R2		1	1	16	6.3%	No
CLNK		3	2	16	12.5%	No
C16ORF90		1	1	16	6.3%	No
TACC2		3	2	16	12.5%	No
SIVA1		1	1	16	6.3%	No
PLCG2		1	1	16	6.3%	Yes
SOX12		1	1	16	6.3%	No
PLD2		1	1	16	6.3%	No
SP2		1	1	16	6.3%	No
EOLA1		1	1	16	6.3%	No
PLEC		4	2	16	12.5%	No
SPAST		1	1	16	6.3%	No
ZNF804B		1	1	16	6.3%	No
RUBCN		3	1	16	6.3%	No
USP6NL		1	1	16	6.3%	No
BCORL1		1	1	16	6.3%	Yes
GARRE1		1	1	16	6.3%	No
SORBS1		1	1	16	6.3%	No
MUC20		2	2	16	12.5%	No
PRR14		1	1	16	6.3%	No
RNASE10		1	1	16	6.3%	No
GRIN3A		1	1	16	6.3%	No
LOX		1	1	16	6.3%	No
PLK1		1	1	16	6.3%	No
FAM135B		2	2	16	12.5%	No
LRFN4		1	1	16	6.3%	No
LPA		1	1	16	6.3%	No
PCDHGA8		1	1	16	6.3%	No
ULK2		1	1	16	6.3%	No
KRTAP4-1		1	1	16	6.3%	No
SPP1		1	1	16	6.3%	No
SPRR1A		1	1	16	6.3%	No
LRP2		3	1	16	6.3%	No
DOCK8		4	1	16	6.3%	No
LPP		1	1	16	6.3%	Yes
AQR		1	1	16	6.3%	No
AGR2		1	1	16	6.3%	No
ECE2		1	1	16	6.3%	No
SART3		1	1	16	6.3%	No
CEP104		1	1	16	6.3%	No
DOCK4		1	1	16	6.3%	No
JAZF1		1	1	16	6.3%	Yes
ZYG11A		1	1	16	6.3%	No
ADARB1		2	2	16	12.5%	No
ADCY2		1	1	16	6.3%	No
LRP4		1	1	16	6.3%	No
UTP14C		1	1	16	6.3%	No
STRADB		1	1	16	6.3%	No
ARFGEF1		2	2	16	12.5%	No
LTBP1		1	1	16	6.3%	No
TASOR2		3	3	16	18.8%	No
ZNF536		2	2	16	12.5%	No
IFT140		2	2	16	12.5%	No
BCAR3		1	1	16	6.3%	No
PNMA3		1	1	16	6.3%	No
RALGAPA2		1	1	16	6.3%	No
ADAMTSL3		2	2	16	12.5%	No
DNMT3L		1	1	16	6.3%	No
SYTL4		1	1	16	6.3%	No
FAM78B		1	1	16	6.3%	No
ADCY6		1	1	16	6.3%	No
ADCY8		1	1	16	6.3%	No
ADCYAP1R1		1	1	16	6.3%	No
ADD1		1	1	16	6.3%	No
GPRASP1		1	1	16	6.3%	No
ADD2		1	1	16	6.3%	No
CCP110		2	2	16	12.5%	No
FOCAD		1	1	16	6.3%	No
EXOSC10		1	1	16	6.3%	No
CD180		1	1	16	6.3%	No
LY75		1	1	16	6.3%	No
PRRX1		1	1	16	6.3%	Yes
VN1R1		1	1	16	6.3%	No
TDRD5		1	1	16	6.3%	No
DCLK2		1	1	16	6.3%	No
ATP8B2		1	1	16	6.3%	No
DMGDH		2	1	16	6.3%	No
ATP10A		1	1	16	6.3%	No
PDZRN4		2	2	16	12.5%	No
SLK		1	1	16	6.3%	No
PHACTR2		1	1	16	6.3%	No
RASIP1		1	1	16	6.3%	No
TUBA1C		2	2	16	12.5%	No
ALG6		1	1	16	6.3%	No
TIMM22		1	1	16	6.3%	No
ABCA13		3	2	16	12.5%	No
KIAA0513		1	1	16	6.3%	No
ZFYVE16		1	1	16	6.3%	No
TMEM167A		1	1	16	6.3%	No
SLC26A9		1	1	16	6.3%	No
ATXN7L2		1	1	16	6.3%	No
ADK		1	1	16	6.3%	No
KMT2B		1	1	16	6.3%	Yes
SARS2		1	1	16	6.3%	No
BCLAF1		2	2	16	12.5%	No
GNAT3		1	1	16	6.3%	No
SMAD4		1	1	16	6.3%	Yes
KIAA0232		1	1	16	6.3%	No
UBE2O		1	1	16	6.3%	No
DYRK2		1	1	16	6.3%	No
HEATR6		1	1	16	6.3%	No
NSUN3		1	1	16	6.3%	No
MAB21L1		1	1	16	6.3%	No
ANKFN1		3	3	16	18.8%	No
TCERG1L		1	1	16	6.3%	No
PCDHB1		1	1	16	6.3%	No
OCIAD1		1	1	16	6.3%	No
LPCAT2		1	1	16	6.3%	No
DPH1		1	1	16	6.3%	No
EPPK1		3	1	16	6.3%	No
CUL1		1	1	16	6.3%	No
DHX38		1	1	16	6.3%	No
OR2M3		1	1	16	6.3%	No
MATR3		1	1	16	6.3%	No
ATRN		1	1	16	6.3%	No
OR14C36		1	1	16	6.3%	No
GRK2		2	2	16	12.5%	No
GRK3		1	1	16	6.3%	No
DRD3		1	1	16	6.3%	No
CKAP5		1	1	16	6.3%	No
SMARCA5		2	1	16	6.3%	No
AP2A1		2	2	16	12.5%	No
AP2A2		1	1	16	6.3%	No
TPST1		1	1	16	6.3%	No
SNX11		2	2	16	12.5%	No
C10ORF120		1	1	16	6.3%	No
AP2B1		1	1	16	6.3%	No
DRP2		2	2	16	12.5%	No
ARID3A		1	1	16	6.3%	Yes
TPST2		2	2	16	12.5%	No
EEF2KMT		1	1	16	6.3%	No
TNP2		1	1	16	6.3%	No
CDC42BPA		1	1	16	6.3%	No
TNS1		1	1	16	6.3%	No
TNXB		1	1	16	6.3%	No
EPYC		1	1	16	6.3%	No
PEF1		1	1	16	6.3%	No
AGL		1	1	16	6.3%	No
TMEM132A		1	1	16	6.3%	No
TNNT2		1	1	16	6.3%	No
C20ORF27		1	1	16	6.3%	No
DTNA		1	1	16	6.3%	No
TOP2A		1	1	16	6.3%	No
TOP2B		1	1	16	6.3%	No
TP53BP1		1	1	16	6.3%	Yes
PLIN5		1	1	16	6.3%	No
JAG1		1	1	16	6.3%	No
MROH1		1	1	16	6.3%	No
CILP		1	1	16	6.3%	No
DUSP7		2	2	16	12.5%	No
PPFIA2		1	1	16	6.3%	No
RGS5		1	1	16	6.3%	No
SIPA1L1		1	1	16	6.3%	No
SS18L1		1	1	16	6.3%	Yes
TP73		2	2	16	12.5%	No
HFM1		1	1	16	6.3%	No
MAP4K3		1	1	16	6.3%	No
PRSS12		2	2	16	12.5%	No
CYSLTR2		1	1	16	6.3%	Yes
PDSS2		1	1	16	6.3%	No
PRRC2B		2	2	16	12.5%	No
PLEKHA8		1	1	16	6.3%	No
ANO2		1	1	16	6.3%	No
ATRNL1		1	1	16	6.3%	No
PNPLA2		2	2	16	12.5%	No
DYRK1A		1	1	16	6.3%	No
DVL2		1	1	16	6.3%	No
SIX4		1	1	16	6.3%	No
TPTE		1	1	16	6.3%	No
CAPZA3		1	1	16	6.3%	No
ZBTB42		1	1	16	6.3%	No
CPLANE2		1	1	16	6.3%	No
UBXN7		1	1	16	6.3%	No
FCRL2		1	1	16	6.3%	No
LRRTM2		1	1	16	6.3%	No
CNTNAP2		1	1	16	6.3%	No
TNKS2		2	2	16	12.5%	No
E2F1		1	1	16	6.3%	No
TRAF3		1	1	16	6.3%	Yes
ADA2		2	1	16	6.3%	No
DPP9		1	1	16	6.3%	No
UTP20		1	1	16	6.3%	No
YBX1		1	1	16	6.3%	No
E2F7		1	1	16	6.3%	No
E2F5		1	1	16	6.3%	No
NSF		1	1	16	6.3%	No
FCRL5		2	2	16	12.5%	No
BEST3		2	2	16	12.5%	No
E2F3		1	1	16	6.3%	Yes
NTF4		1	1	16	6.3%	No
TMC3		1	1	16	6.3%	No
NRTN		1	1	16	6.3%	No
CD276		1	1	16	6.3%	Yes
KCNT2		1	1	16	6.3%	No
BEND7		2	1	16	6.3%	No
NTRK1		1	1	16	6.3%	Yes
TRAV8-4		1	1	16	6.3%	No
SGSM3		1	1	16	6.3%	No
NTRK3		3	3	16	18.8%	Yes
APOBEC3C		1	1	16	6.3%	No
MAN1C1		1	1	16	6.3%	No
ZNF679		1	1	16	6.3%	No
COL5A3		1	1	16	6.3%	No
AP5B1		1	1	16	6.3%	No
TNRC6A		1	1	16	6.3%	No
ADCK1		2	1	16	6.3%	No
PCDH11X		1	1	16	6.3%	No
SRR		1	1	16	6.3%	No
ECM1		1	1	16	6.3%	No
CRACR2A		2	2	16	12.5%	No
ZNF577		1	1	16	6.3%	No
PODXL2		1	1	16	6.3%	No
ROR2		1	1	16	6.3%	No
DDR2		1	1	16	6.3%	Yes
C2CD3		1	1	16	6.3%	No
NLRC4		1	1	16	6.3%	No
SLC44A2		1	1	16	6.3%	No
ZBED5		2	2	16	12.5%	No
TRAPPC1		1	1	16	6.3%	No
USP30		1	1	16	6.3%	No
TMEM120B		1	1	16	6.3%	No
CFAP73		1	1	16	6.3%	No
JPH2		1	1	16	6.3%	No
SPAG17		2	2	16	12.5%	No
OTOGL		1	1	16	6.3%	No
CFAP251		1	1	16	6.3%	No
GPR149		2	2	16	12.5%	No
GPR143		2	2	16	12.5%	No
TGS1		1	1	16	6.3%	No
LRP12		1	1	16	6.3%	No
USP17L2		2	1	16	6.3%	No
MDFIC		1	1	16	6.3%	No
INIP		1	1	16	6.3%	No
ANKRD30A		1	1	16	6.3%	No
ILK		1	1	16	6.3%	No
ZNF544		1	1	16	6.3%	No
ZNF462		1	1	16	6.3%	No
TMEM132E		2	2	16	12.5%	No
SLFNL1		1	1	16	6.3%	No
DRC3		1	1	16	6.3%	No
STOML2		1	1	16	6.3%	No
FCRL6		2	1	16	6.3%	No
LINGO4		1	1	16	6.3%	No
PMFBP1		1	1	16	6.3%	No
ZNF607		1	1	16	6.3%	No
ING1		2	2	16	12.5%	No
LAX1		1	1	16	6.3%	No
