Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
HEATR4		4	4	131	3.1%	No
ZSCAN1		2	2	131	1.5%	No
KCNK2		2	2	131	1.5%	No
KCNMA1		1	1	131	0.8%	No
CCDC60		1	1	131	0.8%	No
KCNS3		1	1	131	0.8%	No
KDR		1	1	131	0.8%	Yes
TMEM259		1	1	131	0.8%	No
LYST		4	3	131	2.3%	No
CERS3		1	1	131	0.8%	No
CHRM2		2	2	131	1.5%	No
HSPBAP1		2	2	131	1.5%	No
CHRM1		1	1	131	0.8%	No
TERF2IP		1	1	131	0.8%	No
ZNF776		1	1	131	0.8%	No
ICE2		1	1	131	0.8%	No
CHN2		3	3	131	2.3%	No
C3ORF52		1	1	131	0.8%	No
KCNQ1		1	1	131	0.8%	No
KCNQ2		4	2	131	1.5%	No
KCNQ3		1	1	131	0.8%	No
KCNS2		1	1	131	0.8%	No
ACTL9		1	1	131	0.8%	No
SHOC1		1	1	131	0.8%	No
MGME1		1	1	131	0.8%	No
KIAA1958		2	2	131	1.5%	No
CHRNB3		2	2	131	1.5%	No
CHRNB2		1	1	131	0.8%	No
CHRNB1		1	1	131	0.8%	No
QTRT2		2	2	131	1.5%	No
CHRNA5		2	2	131	1.5%	No
ZMAT4		1	1	131	0.8%	No
SENP5		2	2	131	1.5%	No
CHRNA3		1	1	131	0.8%	No
ZYG11B		1	1	131	0.8%	No
CHRNA1		1	1	131	0.8%	No
CHRM5		1	1	131	0.8%	No
TMEM190		1	1	131	0.8%	No
KHK		1	1	131	0.8%	No
KIF3C		2	2	131	1.5%	No
KIF5A		1	1	131	0.8%	No
SLFN12L		2	2	131	1.5%	No
KIF5B		3	3	131	2.3%	Yes
ZNF841		2	2	131	1.5%	No
ZNF615		4	3	131	2.3%	No
ACD		1	1	131	0.8%	No
GPBP1		2	2	131	1.5%	No
RAPH1		1	1	131	0.8%	No
SLC36A3		1	1	131	0.8%	No
FOXP2		1	1	131	0.8%	No
KIF4B		1	1	131	0.8%	No
MSANTD2		1	1	131	0.8%	No
CHUK		1	1	131	0.8%	No
STEAP4		1	1	131	0.8%	No
CHRNG		2	2	131	1.5%	No
CHRNE		1	1	131	0.8%	No
MTOR		8	4	131	3.1%	Yes
CPA5		1	1	131	0.8%	No
KLK9		1	1	131	0.8%	No
ENPP6		1	1	131	0.8%	No
MYEF2		1	1	131	0.8%	No
NBEAL1		5	5	131	3.8%	No
LRP5L		2	2	131	1.5%	No
IRX4		1	1	131	0.8%	No
AK3		1	1	131	0.8%	No
ASAP1		3	3	131	2.3%	No
UBE3D		1	1	131	0.8%	No
HP1BP3		1	1	131	0.8%	No
ERCC8		3	2	131	1.5%	No
FSHR		2	2	131	1.5%	No
CKMT2		1	1	131	0.8%	No
CENPI		1	1	131	0.8%	No
DDX60L		1	1	131	0.8%	No
ZNF597		1	1	131	0.8%	No
CKM		1	1	131	0.8%	No
BICDL2		2	2	131	1.5%	No
FRZB		3	3	131	2.3%	No
TPRX1		1	1	131	0.8%	No
TMEM237		1	1	131	0.8%	No
NKPD1		1	1	131	0.8%	No
PPP1R37		1	1	131	0.8%	No
NSDHL		3	3	131	2.3%	No
AP3S1		1	1	131	0.8%	No
AP2M1		2	2	131	1.5%	No
ZNF283		1	1	131	0.8%	No
LYPD5		1	1	131	0.8%	No
PLEKHM2		2	2	131	1.5%	No
SYT11		1	1	131	0.8%	No
M1AP		1	1	131	0.8%	No
ANKRD13D		2	2	131	1.5%	No
CLCNKA		1	1	131	0.8%	No
CLCN7		1	1	131	0.8%	No
ATP11B		1	1	131	0.8%	No
WHRN		5	2	131	1.5%	No
CLCN6		1	1	131	0.8%	No
FAM168A		1	1	131	0.8%	No
PMPCA		2	2	131	1.5%	No
ARL6IP1		1	1	131	0.8%	No
CLCN2		1	1	131	0.8%	No
ACSBG1		4	4	131	3.1%	No
RASSF8		1	1	131	0.8%	No
DUS3L		1	1	131	0.8%	No
DDX60		3	2	131	1.5%	No
DUSP10		2	2	131	1.5%	No
KIF21A		2	2	131	1.5%	No
NLRC5		7	5	131	3.8%	No
CARMIL1		1	1	131	0.8%	No
TENT5A		1	1	131	0.8%	No
ANTXR1		1	1	131	0.8%	No
MRPL3		1	1	131	0.8%	No
CDKN2AIP		1	1	131	0.8%	No
ZNF280C		1	1	131	0.8%	No
KIAA1109		7	6	131	4.6%	No
RPL35		1	1	131	0.8%	No
GALNT5		1	1	131	0.8%	No
PPP1R9A		3	3	131	2.3%	No
ASCC2		2	2	131	1.5%	No
GTF2IRD2		1	1	131	0.8%	No
NBEAL2		4	4	131	3.1%	No
RABGAP1L		4	3	131	2.3%	No
JMJD6		2	1	131	0.8%	No
ZC3H4		3	3	131	2.3%	No
CLK2		1	1	131	0.8%	No
LETMD1		1	1	131	0.8%	No
CLK1		1	1	131	0.8%	No
SULF1		1	1	131	0.8%	No
XPO6		1	1	131	0.8%	No
PRRC2C		3	3	131	2.3%	No
TBC1D1		2	2	131	1.5%	No
DCAF13		2	2	131	1.5%	No
ZFR2		1	1	131	0.8%	No
MXRA5		6	6	131	4.6%	No
DENND4B		5	5	131	3.8%	No
ARID5B		1	1	131	0.8%	Yes
NEPRO		1	1	131	0.8%	No
VPS50		2	2	131	1.5%	No
MRC2		2	1	131	0.8%	No
POLG2		2	2	131	1.5%	No
ASAP3		1	1	131	0.8%	No
SDR39U1		2	2	131	1.5%	No
FAM9A		3	3	131	2.3%	No
KLHL21		2	2	131	1.5%	No
SEC63		2	2	131	1.5%	No
PRR5		1	1	131	0.8%	No
HPS5		2	2	131	1.5%	No
KIF16B		4	4	131	3.1%	No
MTMR8		1	1	131	0.8%	No
OTOG		1	1	131	0.8%	No
RNF139		2	2	131	1.5%	No
DOCK10		3	3	131	2.3%	No
MRPS22		1	1	131	0.8%	No
EMSY		1	1	131	0.8%	Yes
RNASEH2C		1	1	131	0.8%	No
PSKH2		1	1	131	0.8%	No
SGSM2		1	1	131	0.8%	No
TASP1		1	1	131	0.8%	No
FAM9B		1	1	131	0.8%	No
ANAPC13		1	1	131	0.8%	No
CHD6		7	7	131	5.3%	No
RNF10		1	1	131	0.8%	No
ZNF831		2	1	131	0.8%	No
METTL7A		1	1	131	0.8%	No
YIPF3		3	3	131	2.3%	No
PRTFDC1		2	2	131	1.5%	No
SEC16A		6	5	131	3.8%	No
TRMT1		1	1	131	0.8%	No
STAP2		2	2	131	1.5%	No
SMPD4		1	1	131	0.8%	No
ATP2C2		2	2	131	1.5%	No
AMBRA1		2	2	131	1.5%	No
ARHGAP44		2	2	131	1.5%	No
POMGNT1		1	1	131	0.8%	No
SLITRK6		3	3	131	2.3%	No
FAM20B		1	1	131	0.8%	No
MEPE		2	2	131	1.5%	No
OTUD7B		1	1	131	0.8%	No
ZNF407		3	3	131	2.3%	No
HELZ		3	3	131	2.3%	No
RGS20		1	1	131	0.8%	No
TECPR1		4	3	131	2.3%	No
TMEM225		1	1	131	0.8%	No
OR8D4		1	1	131	0.8%	No
ARMC8		2	1	131	0.8%	No
DDX20		2	2	131	1.5%	No
CENATAC		1	1	131	0.8%	No
WDR93		2	2	131	1.5%	No
TREX2		1	1	131	0.8%	No
KRBOX4		1	1	131	0.8%	No
G2E3		1	1	131	0.8%	No
LRRC40		3	3	131	2.3%	No
SYBU		3	1	131	0.8%	No
HDX		4	4	131	3.1%	No
ANXA3		1	1	131	0.8%	No
ZBTB5		2	2	131	1.5%	No
ANXA4		1	1	131	0.8%	No
IQSEC1		1	1	131	0.8%	No
CHD7		7	7	131	5.3%	No
ANXA5		1	1	131	0.8%	No
ZBTB40		1	1	131	0.8%	No
FZD10		2	2	131	1.5%	No
DEPDC1		1	1	131	0.8%	No
AKAP13		3	3	131	2.3%	No
IRAK3		1	1	131	0.8%	No
POLR1B		2	2	131	1.5%	No
LPGAT1		1	1	131	0.8%	No
AKAP10		1	1	131	0.8%	No
MFN2		2	2	131	1.5%	No
AKAP11		3	3	131	2.3%	No
PROKR2		1	1	131	0.8%	No
OXSR1		4	4	131	3.1%	No
TMEM184B		1	1	131	0.8%	No
DLEC1		1	1	131	0.8%	No
EXOG		1	1	131	0.8%	No
OR4Q3		1	1	131	0.8%	No
ZIM3		1	1	131	0.8%	No
CABLES2		1	1	131	0.8%	No
SEH1L		1	1	131	0.8%	No
NAT8L		1	1	131	0.8%	No
DNAJB5		1	1	131	0.8%	No
TPSG1		1	1	131	0.8%	No
LRRC66		1	1	131	0.8%	No
KIF18A		3	2	131	1.5%	No
GBP4		2	2	131	1.5%	No
ANXA11		1	1	131	0.8%	No
ANXA13		1	1	131	0.8%	No
NAA16		2	2	131	1.5%	No
AOAH		3	3	131	2.3%	No
ATXN7L3		1	1	131	0.8%	No
ACSS3		2	2	131	1.5%	No
TANGO6		2	2	131	1.5%	No
SPANXN5		1	1	131	0.8%	No
AOX1		3	2	131	1.5%	No
SLC25A12		2	2	131	1.5%	No
CCNJL		1	1	131	0.8%	No
APAF1		2	2	131	1.5%	No
NOP14		2	2	131	1.5%	No
PUM3		2	2	131	1.5%	No
RAB20		1	1	131	0.8%	No
APOF		1	1	131	0.8%	No
FAM193A		5	5	131	3.8%	No
RDH16		1	1	131	0.8%	No
STOX2		1	1	131	0.8%	No
KLF7		1	1	131	0.8%	No
PRDM9		2	2	131	1.5%	No
RUVBL1		1	1	131	0.8%	No
RAB26		1	1	131	0.8%	No
GOLGA5		2	2	131	1.5%	Yes
NIPBL		7	7	131	5.3%	No
METTL25		1	1	131	0.8%	No
COG4		2	2	131	1.5%	No
PDE8B		1	1	131	0.8%	No
HS3ST3B1		2	2	131	1.5%	No
ASMTL		1	1	131	0.8%	Yes
CDK13		6	6	131	4.6%	No
TRAPPC5		1	1	131	0.8%	No
HECTD1		3	2	131	1.5%	No
SULT4A1		1	1	131	0.8%	No
POU2F3		1	1	131	0.8%	No
NBPF14		1	1	131	0.8%	No
MGAT4C		4	4	131	3.1%	No
APBA1		1	1	131	0.8%	No
FCRL1		1	1	131	0.8%	No
TMPRSS11A		1	1	131	0.8%	No
APBA2		2	2	131	1.5%	No
DTWD1		1	1	131	0.8%	No
FCRL3		2	2	131	1.5%	No
APBB2		1	1	131	0.8%	No
INTS8		1	1	131	0.8%	No
PRDM10		2	1	131	0.8%	No
LRRC42		1	1	131	0.8%	No
APC		3	3	131	2.3%	Yes
NLRP2		1	1	131	0.8%	No
TCTN1		1	1	131	0.8%	No
FBXO47		1	1	131	0.8%	No
APCS		1	1	131	0.8%	No
TMEM127		1	1	131	0.8%	Yes
CERS4		1	1	131	0.8%	No
AIRE		2	2	131	1.5%	No
BCAS4		1	1	131	0.8%	No
POGLUT1		2	2	131	1.5%	No
GPR85		2	2	131	1.5%	No
MAGEC1		4	4	131	3.1%	No
GPR173		3	3	131	2.3%	No
ZNF416		1	1	131	0.8%	No
BIRC2		3	3	131	2.3%	No
PLPP3		3	2	131	1.5%	No
RNF126		1	1	131	0.8%	No
FAM118B		1	1	131	0.8%	No
STC2		1	1	131	0.8%	No
GFPT2		1	1	131	0.8%	No
ZNF692		1	1	131	0.8%	No
CADPS		4	4	131	3.1%	No
USP48		3	3	131	2.3%	No
USP3		1	1	131	0.8%	No
HSD17B6		1	1	131	0.8%	No
MVP		1	1	131	0.8%	No
TYRO3		2	2	131	1.5%	Yes
SLC23A2		1	1	131	0.8%	No
DNAH17		3	3	131	2.3%	No
TTLL1		1	1	131	0.8%	No
GCA		2	2	131	1.5%	No
CCDC158		2	2	131	1.5%	No
BIRC3		1	1	131	0.8%	Yes
TULP4		3	3	131	2.3%	No
LINC02903		2	2	131	1.5%	No
XIAP		2	2	131	1.5%	Yes
BIRC5		3	2	131	1.5%	No
DDX27		4	4	131	3.1%	No
COQ8A		3	3	131	2.3%	No
FAM184A		4	4	131	3.1%	No
APLP1		2	2	131	1.5%	No
CTNNBIP1		3	3	131	2.3%	No
EFL1		3	3	131	2.3%	No
APLP2		1	1	131	0.8%	No
DENND4C		4	4	131	3.1%	No
KIF15		2	1	131	0.8%	No
FAT4		7	7	131	5.3%	Yes
URGCP		1	1	131	0.8%	No
CHPT1		1	1	131	0.8%	No
APOB		5	5	131	3.8%	No
TP63		6	6	131	4.6%	Yes
LIPJ		1	1	131	0.8%	No
APOBEC1		1	1	131	0.8%	No
USP15		2	2	131	1.5%	No
PSMG1		1	1	131	0.8%	No
HS3ST3A1		1	1	131	0.8%	No
MFN1		1	1	131	0.8%	No
HS3ST2		1	1	131	0.8%	No
GPATCH2L		1	1	131	0.8%	No
NR1H4		1	1	131	0.8%	No
PCDHGB4		1	1	131	0.8%	No
NUP153		2	2	131	1.5%	No
ZRSR2P1		1	1	131	0.8%	No
NR1I3		1	1	131	0.8%	No
NR1D2		1	1	131	0.8%	No
NOCT		1	1	131	0.8%	No
UBA52		1	1	131	0.8%	No
CLEC2B		1	1	131	0.8%	No
KLK5		1	1	131	0.8%	No
CCDC148		2	2	131	1.5%	No
DCHS1		5	5	131	3.8%	No
PTCH2		2	2	131	1.5%	No
NPIPB15		1	1	131	0.8%	No
SPRED2		1	1	131	0.8%	No
NPIPB4		1	1	131	0.8%	No
SAMM50		1	1	131	0.8%	No
NPIPB7		1	1	131	0.8%	No
NBPF1		6	6	131	4.6%	No
PPP4R3A		3	3	131	2.3%	No
NUDT8		2	2	131	1.5%	No
UNC93A		3	3	131	2.3%	No
IWS1		1	1	131	0.8%	No
SNRNP25		1	1	131	0.8%	No
SLC30A6		1	1	131	0.8%	No
NDNF		1	1	131	0.8%	No
EIF4EBP3		1	1	131	0.8%	No
MED12		8	7	131	5.3%	Yes
OGFRL1		1	1	131	0.8%	No
MED13		8	4	131	3.1%	No
U2AF1		2	2	131	1.5%	Yes
SSNA1		1	1	131	0.8%	No
THRAP3		2	2	131	1.5%	No
SH3TC2		1	1	131	0.8%	No
TBC1D20		1	1	131	0.8%	No
AOC3		1	1	131	0.8%	No
WDR6		2	2	131	1.5%	No
DOP1B		3	3	131	2.3%	No
NUMB		1	1	131	0.8%	No
RCE1		1	1	131	0.8%	No
MAP4K5		5	4	131	3.1%	No
RASSF1		1	1	131	0.8%	No
UBE2E1		1	1	131	0.8%	No
PDE5A		2	2	131	1.5%	No
REC8		1	1	131	0.8%	No
STAB1		5	5	131	3.8%	No
EFR3A		1	1	131	0.8%	No
RTF1		3	1	131	0.8%	No
CLEC4F		1	1	131	0.8%	No
APOH		2	2	131	1.5%	No
NKD2		1	1	131	0.8%	No
SAMD8		2	2	131	1.5%	No
KLK3		2	2	131	1.5%	No
WDR43		3	2	131	1.5%	No
FAS		3	3	131	2.3%	Yes
SNX13		1	1	131	0.8%	No
CCNB3		4	4	131	3.1%	Yes
MAPK8IP3		2	2	131	1.5%	No
SLC45A3		1	1	131	0.8%	Yes
SHROOM2		2	2	131	1.5%	No
RHPN2		1	1	131	0.8%	No
NUP205		3	3	131	2.3%	No
UBC		2	2	131	1.5%	No
NCOA1		2	2	131	1.5%	Yes
NISCH		1	1	131	0.8%	No
PKP3		4	4	131	3.1%	No
UBA1		1	1	131	0.8%	No
RBX1		1	1	131	0.8%	No
CELF3		2	1	131	0.8%	No
NAT2		2	2	131	1.5%	No
EIF3B		1	1	131	0.8%	No
DGCR2		1	1	131	0.8%	No
SERPINA3		1	1	131	0.8%	No
EIF3C		1	1	131	0.8%	No
CEP250		6	6	131	4.6%	No
PTBP3		3	3	131	2.3%	No
AAMP		3	3	131	2.3%	No
RGS7		1	1	131	0.8%	No
EIF3A		2	2	131	1.5%	No
KCNE2		1	1	131	0.8%	No
SCO2		1	1	131	0.8%	No
AARS1		1	1	131	0.8%	No
EIF3H		1	1	131	0.8%	No
RHAG		1	1	131	0.8%	No
UBE2V2		1	1	131	0.8%	No
EIF3D		2	2	131	1.5%	No
ABAT		1	1	131	0.8%	No
SEC23IP		2	2	131	1.5%	No
ABCA1		1	1	131	0.8%	No
CEP68		2	1	131	0.8%	No
PASK		1	1	131	0.8%	Yes
RGL1		1	1	131	0.8%	No
ERICH3		2	2	131	1.5%	No
SLC12A6		1	1	131	0.8%	No
TYW3		1	1	131	0.8%	No
AQP5		1	1	131	0.8%	No
NKD1		1	1	131	0.8%	No
AQP7		1	1	131	0.8%	No
TTLL12		2	2	131	1.5%	No
DNAJC14		5	5	131	3.8%	No
AR		3	3	131	2.3%	Yes
METAP1		1	1	131	0.8%	No
ABCC6		3	3	131	2.3%	No
ARAF		1	1	131	0.8%	Yes
LPIN1		2	2	131	1.5%	No
SEPTIN8		1	1	131	0.8%	No
ALDH4A1		1	1	131	0.8%	No
ANXA10		1	1	131	0.8%	No
SUPT16H		2	2	131	1.5%	No
UBE2H		1	1	131	0.8%	No
TNKS		2	2	131	1.5%	No
PPP4R1		2	1	131	0.8%	No
ABCA2		4	4	131	3.1%	No
ABCA3		1	1	131	0.8%	No
ABCB7		3	3	131	2.3%	No
SUMO1		1	1	131	0.8%	No
ABCA4		3	2	131	1.5%	No
UBTF		2	2	131	1.5%	No
SLC4A4		3	2	131	1.5%	No
ERLIN2		1	1	131	0.8%	No
ABL1		3	3	131	2.3%	Yes
GRK1		5	4	131	3.1%	No
EIF4G3		5	5	131	3.8%	No
AOC1		1	1	131	0.8%	No
RIT2		2	2	131	1.5%	No
BECN1		1	1	131	0.8%	No
RIT1		2	2	131	1.5%	Yes
STX16		1	1	131	0.8%	No
ABR		1	1	131	0.8%	No
STX11		3	3	131	2.3%	No
SSPOP		1	1	131	0.8%	No
RICTOR		2	2	131	1.5%	Yes
NACAD		2	2	131	1.5%	No
FCHO1		1	1	131	0.8%	No
ARCN1		2	2	131	1.5%	No
PCGF6		1	1	131	0.8%	No
ZIC4		1	1	131	0.8%	No
ARF4		1	1	131	0.8%	No
ZZEF1		1	1	131	0.8%	No
DDIT4L		1	1	131	0.8%	No
ANKLE2		4	4	131	3.1%	No
C4ORF17		1	1	131	0.8%	No
LRCH1		3	3	131	2.3%	No
RHD		1	1	131	0.8%	No
KRTAP13-1		1	1	131	0.8%	No
RHCE		2	2	131	1.5%	No
UBE3A		2	2	131	1.5%	No
EIF3I		1	1	131	0.8%	No
PSIP1		2	2	131	1.5%	Yes
SLC41A2		1	1	131	0.8%	No
WDHD1		1	1	131	0.8%	No
ACACA		3	3	131	2.3%	No
ACACB		4	4	131	3.1%	No
UCP3		1	1	131	0.8%	No
ACADM		4	2	131	1.5%	No
ACADS		2	2	131	1.5%	No
STRAP		4	4	131	3.1%	No
MARVELD2		1	1	131	0.8%	No
UFD1		2	2	131	1.5%	No
FAM107A		1	1	131	0.8%	No
ADAMTS7		1	1	131	0.8%	No
ACAT1		1	1	131	0.8%	No
SLC35A2		1	1	131	0.8%	No
TTLL13		5	5	131	3.8%	No
UGCG		1	1	131	0.8%	No
KRT38		2	2	131	1.5%	No
ADAMTS6		3	3	131	2.3%	No
CLCC1		2	2	131	1.5%	No
DQX1		3	2	131	1.5%	No
TBC1D9		1	1	131	0.8%	No
ARF6		1	1	131	0.8%	No
JMJD7-PLA2G4B		1	1	131	0.8%	No
FRMD4B		3	1	131	0.8%	No
RHOC		1	1	131	0.8%	No
GRAMD4		2	2	131	1.5%	No
CIC		5	5	131	3.8%	Yes
NCDN		1	1	131	0.8%	No
RLF		1	1	131	0.8%	No
BAZ1A		2	2	131	1.5%	No
RLBP1		1	1	131	0.8%	No
ZNF277		2	2	131	1.5%	No
RLN2		1	1	131	0.8%	No
PIRT		2	2	131	1.5%	No
ASIC2		1	1	131	0.8%	No
AMER1		1	1	131	0.8%	Yes
ACHE		2	2	131	1.5%	No
UGT2B10		1	1	131	0.8%	No
GALNT4		1	1	131	0.8%	No
ACLY		3	3	131	2.3%	No
UGT2B7		1	1	131	0.8%	No
ACO1		1	1	131	0.8%	No
RNASE2		1	1	131	0.8%	No
UGT2B17		2	2	131	1.5%	No
RNASE1		2	2	131	1.5%	No
UGT2B15		1	1	131	0.8%	No
UMOD		1	1	131	0.8%	No
CLASP2		3	3	131	2.3%	No
RHOG		1	1	131	0.8%	No
POGZ		5	5	131	3.8%	No
TMEM59L		1	1	131	0.8%	No
WIPF3		1	1	131	0.8%	No
ARHGAP4		5	5	131	3.8%	No
HYAL2		1	1	131	0.8%	No
COLGALT2		2	2	131	1.5%	No
RAD54B		2	2	131	1.5%	No
ARHGAP5		3	3	131	2.3%	No
ARHGAP6		3	3	131	2.3%	No
JRKL		2	2	131	1.5%	No
PLXND1		4	4	131	3.1%	No
ACAD11		2	2	131	1.5%	No
RBMXL1		2	2	131	1.5%	No
ATRIP		2	2	131	1.5%	No
LRRIQ1		4	4	131	3.1%	No
CEP295		1	1	131	0.8%	No
WDR75		1	1	131	0.8%	No
TNKS1BP1		4	3	131	2.3%	No
KAT7		1	1	131	0.8%	No
DISP2		4	3	131	2.3%	No
ZNF394		2	2	131	1.5%	No
CFAP74		1	1	131	0.8%	No
TSPYL5		3	3	131	2.3%	No
ACOX1		1	1	131	0.8%	No
HHLA2		1	1	131	0.8%	No
ITPRIP		1	1	131	0.8%	No
ACP1		1	1	131	0.8%	No
UNK		2	2	131	1.5%	No
UNG		2	2	131	1.5%	No
MYOM3		4	4	131	3.1%	No
ACRV1		1	1	131	0.8%	No
COL14A1		3	3	131	2.3%	No
USP4		2	2	131	1.5%	No
CORO1A		1	1	131	0.8%	No
BRD2		2	2	131	1.5%	No
FICD		1	1	131	0.8%	No
RNF5		1	1	131	0.8%	No
WDR45		4	3	131	2.3%	No
PHF8		4	4	131	3.1%	No
KDM6B		3	3	131	2.3%	No
EPB41L3		2	2	131	1.5%	No
QPCT		1	1	131	0.8%	No
SMC5		1	1	131	0.8%	No
SRRD		1	1	131	0.8%	No
MAST2		3	2	131	1.5%	No
CFAP45		3	3	131	2.3%	No
CIZ1		4	3	131	2.3%	No
ATG2A		7	4	131	3.1%	No
NGEF		2	2	131	1.5%	No
GPATCH8		3	2	131	1.5%	No
CNTNAP4		2	2	131	1.5%	No
RAD54L2		2	2	131	1.5%	No
ZFHX2		2	2	131	1.5%	No
DCLK3		1	1	131	0.8%	No
AP4S1		1	1	131	0.8%	No
LRRCC1		1	1	131	0.8%	No
ACTB		2	2	131	1.5%	Yes
LSM6		1	1	131	0.8%	No
THAP10		1	1	131	0.8%	No
HELZ2		6	5	131	3.8%	No
KNDC1		2	2	131	1.5%	No
DOCK7		3	3	131	2.3%	No
PAPOLB		1	1	131	0.8%	No
UQCRC2		1	1	131	0.8%	No
RAP1GAP2		1	1	131	0.8%	No
UQCRC1		1	1	131	0.8%	No
SLC26A5		1	1	131	0.8%	No
UQCRFS1		1	1	131	0.8%	No
ZC3H6		2	2	131	1.5%	No
BTN2A1		2	2	131	1.5%	No
IQUB		1	1	131	0.8%	No
MCF2L2		3	3	131	2.3%	No
UPK3A		1	1	131	0.8%	No
FSTL4		2	2	131	1.5%	No
PRPF40B		2	2	131	1.5%	No
SLC24A2		1	1	131	0.8%	No
RNPEP		2	2	131	1.5%	No
MRPS27		1	1	131	0.8%	No
CLASRP		1	1	131	0.8%	No
STARD7		1	1	131	0.8%	No
KAT8		2	2	131	1.5%	No
PTPRT		2	2	131	1.5%	Yes
EXOSC5		1	1	131	0.8%	No
SYDE2		2	2	131	1.5%	No
GFM1		2	2	131	1.5%	No
ACTC1		1	1	131	0.8%	No
SMARCAD1		3	3	131	2.3%	No
SCIN		1	1	131	0.8%	No
ACTG1		1	1	131	0.8%	Yes
FAF1		2	2	131	1.5%	Yes
ACTG2		1	1	131	0.8%	No
RCAN3		1	1	131	0.8%	No
IFT46		1	1	131	0.8%	No
POLR3A		1	1	131	0.8%	No
OTOR		1	1	131	0.8%	No
EVA1A		1	1	131	0.8%	No
FAM199X		2	2	131	1.5%	No
USP1		2	2	131	1.5%	No
USH2A		15	13	131	9.9%	No
CAPN11		1	1	131	0.8%	No
ZWINT		1	1	131	0.8%	No
TNRC6B		2	2	131	1.5%	No
UROS		1	1	131	0.8%	No
CUL9		3	3	131	2.3%	No
CBY1		1	1	131	0.8%	No
NFASC		3	3	131	2.3%	No
NAT16		1	1	131	0.8%	No
TOGARAM1		2	2	131	1.5%	No
SUN2		1	1	131	0.8%	No
TAB2		2	2	131	1.5%	No
C22ORF31		1	1	131	0.8%	No
CCDC13		1	1	131	0.8%	No
SLC7A6OS		1	1	131	0.8%	No
NCLN		1	1	131	0.8%	No
ACTN4		1	1	131	0.8%	No
USP42		2	2	131	1.5%	No
CDC42EP1		2	2	131	1.5%	No
ZC3H12C		3	3	131	2.3%	No
FEM1C		2	2	131	1.5%	No
SSH2		2	2	131	1.5%	No
MCCC1		3	3	131	2.3%	No
TANC1		4	3	131	2.3%	No
FHDC1		3	2	131	1.5%	No
ACTL6A		2	2	131	1.5%	No
PAK6		2	2	131	1.5%	No
ACTN1		1	1	131	0.8%	No
TBC1D8		1	1	131	0.8%	No
ZNF518B		2	2	131	1.5%	No
ACTN3		3	3	131	2.3%	No
PTCHD3		1	1	131	0.8%	No
ACVR2A		3	3	131	2.3%	Yes
RSPH4A		2	2	131	1.5%	No
TMEM247		1	1	131	0.8%	No
SHISA9		1	1	131	0.8%	No
GPR148		1	1	131	0.8%	No
SLC35E2B		1	1	131	0.8%	No
DCAF8		1	1	131	0.8%	No
G6PC3		1	1	131	0.8%	No
NPHP4		3	3	131	2.3%	No
KIR2DL3		1	1	131	0.8%	No
APCDD1L		1	1	131	0.8%	No
FSD2		3	3	131	2.3%	No
WHAMM		2	2	131	1.5%	No
PCARE		1	1	131	0.8%	No
KIF5C		4	3	131	2.3%	No
ROS1		8	7	131	5.3%	Yes
ROBO2		1	1	131	0.8%	No
ROBO1		4	4	131	3.1%	Yes
ROCK1		2	2	131	1.5%	No
RORB		1	1	131	0.8%	No
KIT		3	3	131	2.3%	Yes
KLKB1		1	1	131	0.8%	No
C2ORF81		2	2	131	1.5%	No
C2ORF78		4	4	131	3.1%	No
KIR3DL1		1	1	131	0.8%	No
ASB16		1	1	131	0.8%	No
TSPYL6		1	1	131	0.8%	No
WDR36		1	1	131	0.8%	No
KLRD1		1	1	131	0.8%	No
APOBEC4		1	1	131	0.8%	No
KPNA1		2	2	131	1.5%	No
SRRM3		1	1	131	0.8%	No
KPNA2		4	4	131	3.1%	No
GARIN5B		3	2	131	1.5%	No
KPNA3		2	2	131	1.5%	No
NANOGP1		1	1	131	0.8%	No
KLC1		1	1	131	0.8%	No
KIF11		1	1	131	0.8%	No
KIF25		1	1	131	0.8%	No
KIF22		3	2	131	1.5%	No
LMF2		1	1	131	0.8%	No
GPR142		1	1	131	0.8%	No
CCDC30		1	1	131	0.8%	No
KRT1		3	3	131	2.3%	No
KRT2		2	2	131	1.5%	No
FTL		1	1	131	0.8%	No
ZFP82		2	2	131	1.5%	No
KPNA5		2	1	131	0.8%	No
TNPO1		2	2	131	1.5%	No
FUCA2		3	3	131	2.3%	No
IPO5		2	2	131	1.5%	No
KRAS		8	8	131	6.1%	Yes
KRTAP5-9		1	1	131	0.8%	No
KRT13		1	1	131	0.8%	No
WASHC2A		1	1	131	0.8%	No
KRT10		3	3	131	2.3%	No
RFTN1		1	1	131	0.8%	No
KRT12		2	2	131	1.5%	No
DIP2A		2	2	131	1.5%	No
FUT2		1	1	131	0.8%	No
FUT1		1	1	131	0.8%	No
MESD		1	1	131	0.8%	No
RCOR1		1	1	131	0.8%	No
PHLDB1		1	1	131	0.8%	No
KRT4		1	1	131	0.8%	No
KRT5		3	2	131	1.5%	No
KRT6B		3	3	131	2.3%	No
FUT6		1	1	131	0.8%	No
FUT5		1	1	131	0.8%	No
FGD5		1	1	131	0.8%	No
CDK11A		1	1	131	0.8%	No
NHLRC2		3	2	131	1.5%	No
GSE1		1	1	131	0.8%	No
MAGI3		2	2	131	1.5%	No
CYFIP1		3	2	131	1.5%	No
